Status;Device ID;Location;Machine;Product;Category;Transaction;TransDate;Type;RCoil;RPrice;RQty;MCoil;MPrice;MQty;LineTotal;TransTotal;Prcd Date
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14674682587;Wednesday, February 9, 2022;Cash;138;2;1;138;2;1;2;2;02/09/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Good Health Veggie Stix - Sea Salt;Food;14674892162;Wednesday, February 9, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;02/09/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14675379005;Wednesday, February 9, 2022;Cash;138;2;1;138;2;1;2;2;02/09/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14675660158;Wednesday, February 9, 2022;Cash;138;2;1;138;2;1;2;2;02/09/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;V8 Vegetable Juice - Original;Non Carbonated;14676496940;Wednesday, February 9, 2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14676644165;Wednesday, February 9, 2022;Cash;144;3;1;144;3;1;3;3;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14677371243;Wednesday, February 9, 2022;Cash;140;1;1;140;1;1;1;1;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14677374175;Wednesday, February 9, 2022;Cash;140;1;1;140;1;1;1;1;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14677375650;Wednesday, February 9, 2022;Cash;141;1;1;141;1;1;1;1;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Takis FUGEO mini;Food;14677396756;Wednesday, February 9, 2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14677397036;Wednesday, February 9, 2022;Cash;148;3;1;148;3;1;3;3;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Doritos Famin Hot Nacho;Food;14677829813;Wednesday, February 9, 2022;Credit;110;1.5;1;110;1.5;1;1.5;1.5;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14677867193;Wednesday, February 9, 2022;Cash;144;3;1;144;3;1;3;3;02/09/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14677978451;Wednesday, February 9, 2022;Cash;144;3;1;144;3;1;3;3;02/09/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Belvita Snack Packs - Blueberry;Food;14679142641;Thursday, February 10, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;14679603173;Thursday, February 10, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Takis FUGEO mini;Food;14680552411;Thursday, February 10, 2022;Credit;123;1.5;1;123;1.5;1;1.5;1.5;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Snapple Diet Tea - Lemon;Non Carbonated;14680625547;Thursday, February 10, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Snyder's of Hanover Pretzel - Cheddar Cheese;Food;14680627423;Thursday, February 10, 2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;CheezIt - Original;Food;14680764781;Thursday, February 10, 2022;Cash;121;1.25;1;121;1.25;1;1.25;1.25;02/10/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14681168129;Thursday, February 10, 2022;Cash;146;3;1;146;3;1;3;3;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Belvita Snack Packs - Blueberry;Food;14681267422;Thursday, February 10, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Miss Vickie's Potato Chip - Lime & Cracked Pe;Food;14681372981;Thursday, February 10, 2022;Credit;110;1.5;1;110;1.5;1;1.5;1.5;02/10/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Keto Krisp - Almond Butter;Carbonated;14681819084;Thursday, February 10, 2022;Credit;135;2;1;135;2;1;2;2;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14682315278;Thursday, February 10, 2022;Cash;144;3;1;144;3;1;3;3;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Oreo Single Server 6 ct;Food;14682351211;Thursday, February 10, 2022;Cash;138;2;1;138;2;1;2;2;02/10/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;14682643846;Thursday, February 10, 2022;Credit;137;2;1;137;2;1;2;4.5;02/10/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Snapple Diet Tea - Peach Tea;Non Carbonated;14682643846;Thursday, February 10, 2022;Credit;143;2.5;1;143;2.5;1;2.5;4.5;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14682645452;Thursday, February 10, 2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14682700281;Thursday, February 10, 2022;Cash;140;1;1;140;1;1;1;1;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14683156585;Thursday, February 10, 2022;Credit;144;3;1;144;3;1;3;3;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Skinny Pop Popcorn;Food;14683260420;Thursday, February 10, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;02/10/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14683594451;Friday, February 11, 2022;Cash;144;3;1;144;3;1;3;3;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;14683594938;Friday, February 11, 2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14683608181;Friday, February 11, 2022;Cash;144;3;1;144;3;1;3;3;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14684416353;Friday, February 11, 2022;Cash;138;2;1;138;2;1;2;2;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Miss Vickie's Potato Chip - Lime & Cracked Pe;Food;14684605247;Friday, February 11, 2022;Credit;110;1.5;1;110;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Keto Krisp - Almond Butter;Carbonated;14684906366;Friday, February 11, 2022;Credit;135;2;1;135;2;1;2;2;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14685045018;Friday, February 11, 2022;Cash;138;2;1;138;2;1;2;2;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;14685472193;Friday, February 11, 2022;Credit;111;1.5;1;111;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Good Health Veggie Stix - Sea Salt;Food;14685479034;Friday, February 11, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14685623048;Friday, February 11, 2022;Cash;138;2;1;138;2;1;2;2;02/11/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Good Health Veggie Stix - Sea Salt;Food;14685837467;Friday, February 11, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Jack Links Beef Steak Original;Food;14686135261;Friday, February 11, 2022;Credit;133;2;1;133;2;1;2;6.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Popchips Potato - Barbeque;Food;14686135261;Friday, February 11, 2022;Credit;114;1.5;1;114;1.5;1;1.5;6.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14686135261;Friday, February 11, 2022;Credit;144;3;1;144;3;1;3;6.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14687253978;Friday, February 11, 2022;Cash;141;1;1;141;1;1;1;1;02/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Bubly - Grapefruit;Water;14687621039;Friday, February 11, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Spindrift - Sparkling Water  Lime;Carbonated;14687624402;Friday, February 11, 2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Red Bull - Original;Carbonated;14687660462;Friday, February 11, 2022;Cash;148;3.5;1;148;3.5;1;3.5;3.5;02/11/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;KitKat - Crisp Wafers;Food;14687663284;Friday, February 11, 2022;Cash;135;1.25;1;135;1.25;1;1.25;1.25;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14687749880;Friday, February 11, 2022;Cash;142;1;1;142;1;1;1;1;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14687758907;Friday, February 11, 2022;Cash;140;1;1;140;1;1;1;1;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14688049589;Friday, February 11, 2022;Credit;148;3;1;148;3;1;3;3;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14688128097;Friday, February 11, 2022;Cash;146;3;1;146;3;1;3;3;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;14688145088;Friday, February 11, 2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Mini Chips Ahoy;Food;14688145971;Friday, February 11, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14688276052;Friday, February 11, 2022;Cash;148;3;1;148;3;1;3;3;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Oreo Single Server 6 ct;Food;14688276411;Friday, February 11, 2022;Cash;138;2;1;138;2;1;2;2;02/11/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14688772928;Saturday, February 12, 2022;Credit;143;2.5;1;143;2.5;1;2.5;2.5;02/12/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14688928444;Saturday, February 12, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;02/12/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Good Health Veggie Stix - Sea Salt;Food;14689729434;Saturday, February 12, 2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;02/12/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Molokai Coconut;Non Carbonated;14690083988;Saturday, February 12, 2022;Cash;144;2.5;1;144;2.5;1;2.5;2.5;02/12/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Bai Antioxidant - Zambia Bingcherry;Non Carbonated;14690268058;Saturday, February 12, 2022;Cash;146;2.5;1;146;2.5;1;2.5;2.5;02/12/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Bai Antioxidant - Zambia Bingcherry;Non Carbonated;14690273046;Saturday, February 12, 2022;Cash;146;2.5;1;146;2.5;1;2.5;2.5;02/12/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis FUGEO mini;Food;14690369288;Saturday, February 12, 2022;Credit;121;1.5;2;121;1.5;2;3;5.5;02/12/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Snapple Diet Tea - Peach Tea;Non Carbonated;14690369288;Saturday, February 12, 2022;Credit;143;2.5;1;143;2.5;1;2.5;5.5;02/12/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Diet Tea - Raspberry;Non Carbonated;14692374175;Sunday, February 13, 2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Miss Vickie's Potato Chip - Sea Salt Original;Food;14692609821;Sunday, February 13, 2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;2/13/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Newtons Fig Bar;Food;14692731705;Sunday, February 13, 2022;Cash;134;2;1;134;2;1;2;2;2/13/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Diet Tea - Raspberry;Non Carbonated;14692825629;Sunday, February 13, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;2/13/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Diet Tea - Raspberry;Non Carbonated;14692853883;Sunday, February 13, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;14693026664;Sunday, February 13, 2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Vitamin Water - Squeezed Lemonade;Water;14693088033;Sunday, February 13, 2022;Cash;147;2.75;1;147;2.75;1;2.75;2.75;2/13/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Molokai Coconut;Non Carbonated;14693186359;Sunday, February 13, 2022;Cash;144;2.5;1;144;2.5;1;2.5;2.5;2/13/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;KitKat - Crisp Wafers;Food;14693188770;Sunday, February 13, 2022;Cash;135;1.25;1;135;1.25;1;1.25;1.25;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;14693288963;Sunday, February 13, 2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis FUGEO mini;Food;14693351473;Sunday, February 13, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis FUGEO mini;Food;14693357927;Sunday, February 13, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;RXBAR - Protein Bar - Peanut Butter;Food;14693376502;Sunday, February 13, 2022;Cash;133;2;1;133;2;1;2;2;2/13/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;14693433586;Sunday, February 13, 2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;2/13/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14694339322;Monday, February 14, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Mini Chips Ahoy;Food;14694339260;Monday, February 14, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Mini Chips Ahoy;Food;14694342105;Monday, February 14, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;2/14/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Good Health Veggie Stix - Sea Salt;Food;14695557822;Monday, February 14, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;2/14/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14696941383;Monday, February 14, 2022;Cash;138;2;1;138;2;1;2;2;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14697271293;Monday, February 14, 2022;Cash;140;1;1;140;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14697288461;Monday, February 14, 2022;Cash;146;3;1;146;3;1;3;3;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14697345199;Monday, February 14, 2022;Cash;141;1;1;141;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14697387916;Monday, February 14, 2022;Cash;141;1;1;141;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14697466214;Monday, February 14, 2022;Cash;140;1;1;140;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Sea Salt & Vinega;Food;14697471738;Monday, February 14, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14697504796;Monday, February 14, 2022;Cash;140;1;1;140;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14697886987;Monday, February 14, 2022;Cash;142;1;1;142;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14697919343;Monday, February 14, 2022;Cash;140;1;1;140;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14697922569;Monday, February 14, 2022;Cash;140;1;1;140;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14697964276;Monday, February 14, 2022;Cash;141;1;1;141;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14698235376;Monday, February 14, 2022;Cash;142;1;1;142;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14698326067;Monday, February 14, 2022;Credit;148;3;1;148;3;1;3;3;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;14698388191;Monday, February 14, 2022;Cash;140;1;1;140;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14698398239;Monday, February 14, 2022;Cash;141;1;1;141;1;1;1;1;2/14/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14698552302;Tuesday, February 15, 2022;Cash;141;1;1;141;1;1;1;1;2/14/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14699970730;Tuesday, February 15, 2022;Cash;138;2;1;138;2;1;2;2;2/15/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14700012391;Tuesday, February 15, 2022;Cash;138;2;1;138;2;1;2;2;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;14700022459;Tuesday, February 15, 2022;Credit;120;1.5;1;120;1.5;1;1.5;5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Takis FUGEO mini;Food;14700022459;Tuesday, February 15, 2022;Credit;123;1.5;1;123;1.5;1;1.5;5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;14700022459;Tuesday, February 15, 2022;Credit;134;2;1;134;2;1;2;5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Jack Links Beef Steak Original;Food;14701075977;Tuesday, February 15, 2022;Credit;133;2;2;133;2;2;4;6;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;14701075977;Tuesday, February 15, 2022;Credit;134;2;1;134;2;1;2;6;2/15/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Vitamin Water - Squeezed Lemonade;Water;14701267623;Tuesday, February 15, 2022;Cash;147;2.5;1;147;2.5;1;2.5;2.5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14701854735;Tuesday, February 15, 2022;Cash;141;1;1;141;1;1;1;1;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14702323607;Tuesday, February 15, 2022;Cash;142;1;1;142;1;1;1;1;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14702327014;Tuesday, February 15, 2022;Cash;141;1;1;141;1;1;1;1;2/15/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Good Health Veggie Stix - Sea Salt;Food;14702576434;Tuesday, February 15, 2022;Credit;111;1.5;1;111;1.5;1;1.5;1.5;2/15/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Good Health Veggie Stix - Sea Salt;Food;14702605666;Tuesday, February 15, 2022;Credit;111;1.5;1;111;1.5;1;1.5;1.5;2/15/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Newtons Fig Bar;Food;14702654114;Tuesday, February 15, 2022;Credit;134;2;1;134;2;1;2;2;2/15/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;SunChips Multigrain - Salsa;Food;14702779691;Tuesday, February 15, 2022;Credit;124;1.5;1;124;1.5;1;1.5;1.5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14702949270;Tuesday, February 15, 2022;Cash;142;1;1;142;1;1;1;1;2/15/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;14703098877;Tuesday, February 15, 2022;Credit;144;1.5;2;144;1.5;2;3;3;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14703337458;Tuesday, February 15, 2022;Cash;146;3;1;146;3;1;3;3;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;14703389935;Tuesday, February 15, 2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14703415205;Tuesday, February 15, 2022;Cash;148;3;1;148;3;1;3;3;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;14703415729;Tuesday, February 15, 2022;Cash;134;2;1;134;2;1;2;2;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14703492259;Tuesday, February 15, 2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;2/15/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14703501508;Tuesday, February 15, 2022;Cash;142;1;1;142;1;1;1;1;2/15/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Good Health Veggie Stix - Sea Salt;Food;14704127775;Wednesday, February 16, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;2/16/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14705096791;Wednesday, February 16, 2022;Cash;138;2;1;138;2;1;2;2;2/16/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;14705122108;Wednesday, February 16, 2022;Cash;138;2;1;138;2;1;2;2;2/16/2022
