id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
281521;Amazing West Village 2br;70614;Vimal;Manhattan;West Village;40.73879;-74.00425;Entire home/apt;200;27;1;10/02/2012;0.01;1;0
281756;Authentic NY Charming Artist Loft;1468658;Barbara;Brooklyn;Greenpoint;40.73321;-73.95587;Entire home/apt;140;5;14;06/19/2019;0.16;1;0
281851;Beautiful Private Bedroom - Downstairs;1469036;Tw;Manhattan;Harlem;40.80671;-73.95082;Private room;130;1;107;06/25/2019;2.38;1;304
282341;Kensington/Ditmas Park pied-a-terre;1471384;Dan;Brooklyn;Kensington;40.6433;-73.97386;Entire home/apt;90;30;3;07/30/2017;0.05;1;286
282443;QT STUDIO FOR ROMANTIC COUPLES;36897;Lydia;Manhattan;Chinatown;40.71601;-73.99123;Entire home/apt;90;3;107;05/18/2019;1.17;1;0
282514;"Own Room & Bath, Sunny Town House, 18"" to Wall St";1464358;Dian;Brooklyn;Bedford-Stuyvesant;40.68106;-73.9292;Private room;97;3;29;06/25/2019;1.57;1;118
282863;Cozy & Charming Boerum Hill Flat;322934;Kate;Brooklyn;Gowanus;40.68131;-73.98879;Entire home/apt;91;6;69;06/21/2019;0.76;1;265
282977;Park Slope Brooklyn!  Sunny Bedroom.;1474071;Diana;Brooklyn;Park Slope;40.67264;-73.98136;Private room;125;3;232;07/06/2019;2.52;1;303
283072;One bedroom sharing Bathroom;1474637;Eliza;Brooklyn;Cypress Hills;40.67889;-73.86404;Private room;75;7;0;;;1;0
283090;Spacious East Village Apartment;511175;Luis;Manhattan;East Village;40.7241;-73.97899;Entire home/apt;180;7;24;08/10/2018;0.26;2;125
283184;Huge Williamsburg Loft..Perfect for Big Groups!;1427381;Elizabeth;Brooklyn;Williamsburg;40.70766;-73.95191;Entire home/apt;300;7;0;;;2;354
283272;Stylish Garden House - Trendy area;524730;Oz;Brooklyn;Williamsburg;40.71422;-73.9484;Entire home/apt;100;19;5;08/03/2016;0.06;2;6
283550;Hells Kitchen Ground Fl 1-bedroom;1476954;Jose;Manhattan;Hell's Kitchen;40.76001;-73.99133;Entire home/apt;175;3;10;04/21/2019;0.23;1;0
284208;Pre War Park Slope on Prospect Park;1366270;Louisa;Brooklyn;South Slope;40.66441;-73.97974;Private room;65;4;36;11/12/2018;0.47;2;80
284855;Charming Apt in the Best Location!;1482460;Dara;Manhattan;West Village;40.73362;-74.00923;Entire home/apt;240;5;94;06/19/2019;1.1;1;134
285442;Huge room with private balcony;1475866;Jesper;Manhattan;East Village;40.73119;-73.98819;Private room;300;6;1;05/06/2013;0.01;1;0
285492;Amazing 1 bedroom apt with NYC View;1486034;Eric;Manhattan;Chelsea;40.74494;-73.9998;Entire home/apt;385;1;63;08/03/2018;0.71;1;364
285716;Great spacious room by the L train!;1487126;Anamaria;Brooklyn;Bushwick;40.69657;-73.9129;Private room;47;15;5;09/11/2013;0.06;1;0
286662;Charming Brooklyn Studio;1491538;Erika;Brooklyn;Crown Heights;40.67106;-73.95463;Entire home/apt;110;3;238;07/02/2019;2.6;1;297
286838;Private Room in Brownstone;1492339;Karin;Manhattan;Harlem;40.80748;-73.95589;Private room;75;2;101;10/31/2015;1.1;1;0
287397;Bed Stuy Pride! Welcome to Brooklyn;1029021;Jameelah;Brooklyn;Bedford-Stuyvesant;40.68991;-73.93179;Entire home/apt;100;3;21;06/24/2019;0.23;3;43
287408;Lovely Hell's Kitchen Studio...;1495090;Carey;Manhattan;Hell's Kitchen;40.76147;-73.99152;Entire home/apt;165;2;72;07/31/2018;0.82;1;10
287417;HOT SPOT FOR 20 AND 30 SOMETHING'S;1495196;Yvette;Brooklyn;Bedford-Stuyvesant;40.68174;-73.91921;Entire home/apt;300;2;40;06/23/2019;0.68;1;0
287421;Cozy, Clean Cobble Hill Brownstone;1495141;Keow;Brooklyn;Cobble Hill;40.68538;-74.00056;Entire home/apt;140;3;103;08/01/2017;1.13;1;189
287481;Bright Loft Apt w Skylight in Wburg;1495502;Olly;Brooklyn;Williamsburg;40.70839;-73.94289;Entire home/apt;120;6;66;05/01/2019;0.72;2;17
287839;Cozy, beautiful doormen studio-;1498424;Hibo;Brooklyn;Fort Greene;40.69018;-73.98107;Entire home/apt;175;3;35;06/27/2019;0.4;1;289
287845;Carroll Gardens Gem-2BD with Garden;1496847;Paul & Ewa;Brooklyn;Carroll Gardens;40.68128;-73.99522;Entire home/apt;275;31;121;07/01/2019;1.33;1;305
289020;Sunny 1BR Center of East Village!;347036;Jasmine;Manhattan;East Village;40.72948;-73.98694;Entire home/apt;179;8;15;08/29/2018;0.19;1;0
289037;2BR in Cobble Hill, Brooklyn, NY;632334;Michael;Brooklyn;Carroll Gardens;40.68353;-73.9914;Entire home/apt;189;2;13;09/05/2016;0.18;1;0
289288;Perfect East Village Apartment;1502469;Max;Manhattan;East Village;40.72506;-73.98865;Entire home/apt;219;2;129;05/11/2019;1.42;1;220
289665;Decorators 5-Star Flat West Village;1503831;Elle;Manhattan;West Village;40.72891;-74.00293;Entire home/apt;450;20;157;08/11/2016;1.71;1;0
289703;Beautiful SoHo Luxury Apartment;815741;Geoff;Manhattan;SoHo;40.7253;-73.99916;Entire home/apt;249;5;8;11/26/2016;0.11;1;0
289958;2 Rooms in Cottage NYC;1454655;Ronaldo;Queens;Long Island City;40.75295;-73.93228;Private room;65;2;5;09/09/2014;0.06;1;362
289995;Zen Minimalist w/Garden- Bedford L Stop;1505217;Pia;Brooklyn;Greenpoint;40.71947;-73.95252;Entire home/apt;250;4;46;06/23/2019;0.52;1;121
290457;Between Two Bridges 2BD -Whole Apt!;207124;Mikki & Bazi;Manhattan;Chinatown;40.71283;-73.99703;Entire home/apt;139;30;37;02/16/2019;0.41;1;153
291524;BIG LUXURY LINCOLN CENTER AREA STUDIO + !!;1470688;Philip;Manhattan;Upper West Side;40.77338;-73.98887;Entire home/apt;209;7;14;06/25/2019;0.16;1;205
291714;Brooklyn Beauty - Large 2 bedroom Apartment;1321504;Rohan;Brooklyn;Crown Heights;40.67385;-73.94405;Entire home/apt;120;5;37;04/15/2018;0.45;1;310
291812;Entire Apartment in Astoria, 15mins from Manhattan;1509416;Natalia;Queens;Astoria;40.76856;-73.91828;Entire home/apt;70;5;1;08/30/2016;0.03;1;0
292047;Gorgeous pvt room in West Village;1490696;Alejandra;Manhattan;West Village;40.73908;-74.00378;Private room;90;3;209;07/04/2019;2.38;1;236
292121;1 bedroom apt in Midtown West;169927;Hubert;Manhattan;Hell's Kitchen;40.7625;-73.9869;Entire home/apt;199;3;4;09/12/2018;0.07;1;200
292266;Sunny and spacious bedroom;1513294;Urszula;Brooklyn;Bushwick;40.69755;-73.91187;Private room;50;60;17;04/01/2019;0.19;2;74
292637;Beautiful Spacious One Bedroom;1021834;Svetlana;Brooklyn;Crown Heights;40.67335;-73.96;Entire home/apt;100;5;0;;;1;0
293004;Room next to Columbia Uni.;910719;Sena;Manhattan;Harlem;40.80497;-73.95146;Entire home/apt;110;1;0;;;1;0
293837;Big Apt for Funky Art /Music Lovers, Outdoor Patio;1495502;Olly;Brooklyn;Williamsburg;40.70736;-73.94331;Entire home/apt;157;4;54;06/11/2019;0.66;2;12
294227;Loft Suite @ The Box House Hotel;417504;The Box House Hotel;Brooklyn;Greenpoint;40.73683;-73.9543;Entire home/apt;199;3;43;06/22/2019;0.49;28;84
294239;NYC Summer Getaway | Full Home 2BR;1521432;Carmen;Queens;Astoria;40.76444;-73.92607;Entire home/apt;192;3;7;04/18/2017;0.08;1;0
294242;Loft Suite @ The Box House Hotel;417504;The Box House Hotel;Brooklyn;Greenpoint;40.7389;-73.95395;Entire home/apt;199;3;75;06/05/2019;0.93;28;84
294250;Beautiful New Garden Apartment ;45682;Irina;Manhattan;Upper West Side;40.77611;-73.97808;Entire home/apt;150;1;88;06/07/2019;0.99;1;0
294259;Loft Suite @ Box House Hotel;417504;The Box House Hotel;Brooklyn;Greenpoint;40.73806;-73.95462;Entire home/apt;199;3;73;06/30/2019;0.84;28;56
294263;Loft Suite @ The Box House Hotel;417504;The Box House Hotel;Brooklyn;Greenpoint;40.73661;-73.95479;Entire home/apt;199;3;89;07/01/2019;1.06;28;62
294280;Loft Suite @ The Box House Hotel;417504;The Box House Hotel;Brooklyn;Greenpoint;40.73857;-73.95435;Entire home/apt;199;3;23;04/23/2019;0.26;28;81
294297;Lovely apt in Williamsburg, BK;1521604;Summer;Brooklyn;Williamsburg;40.711;-73.96225;Entire home/apt;105;3;11;06/23/2019;0.16;1;0
294353;Williamsburg HUGE SUNNY next2train!;430188;Pam;Brooklyn;Williamsburg;40.70686;-73.95365;Private room;135;28;84;02/16/2019;1.12;6;310
294490;Loft Suite @ Box House Hotel;417504;The Box House Hotel;Brooklyn;Greenpoint;40.73857;-73.95299;Entire home/apt;199;3;54;06/10/2019;0.61;28;60
294717;Modern apartment w/ gorgeous view;1523610;Marissa;Brooklyn;Williamsburg;40.71095;-73.95239;Private room;125;3;17;05/20/2015;0.19;1;0
295231;Sunny, clean br available;1387286;Felicia;Brooklyn;Williamsburg;40.70918;-73.94881;Private room;60;7;1;03/24/2014;0.02;2;0
295379;Have Whole Apt! Prime Williamsburg!;1525761;Ric;Brooklyn;Williamsburg;40.71685;-73.96573;Entire home/apt;85;1;73;06/19/2019;0.89;1;0
295998;Panoramic View Central Park & NYC;568585;Alan;Manhattan;Upper West Side;40.7909;-73.96762;Entire home/apt;300;3;36;05/01/2019;0.47;1;29
296345;E Williamsburg Apartment with Yard;496164;Todd;Brooklyn;Williamsburg;40.71143;-73.94159;Private room;75;2;98;05/31/2019;1.07;2;264
296361;Nice Private Room Beauty in Queens;1528912;Weiwei;Queens;Elmhurst;40.737;-73.87444;Private room;55;1;63;05/18/2019;0.89;2;341
296658;Sublet in Brooklyn/Lefferts Gardens;1530106;Glenn;Brooklyn;Crown Heights;40.66469;-73.96091;Private room;44;5;2;09/21/2017;0.09;1;0
296717;Cozy Corner, Bedford Ave  Brooklyn!;1530310;Jacques;Brooklyn;Bedford-Stuyvesant;40.68855;-73.95405;Private room;55;5;18;10/10/2018;0.2;3;0
296844;HISTORIC WILLIAMSBURG, BKLYN #1;839679;Brady;Brooklyn;Williamsburg;40.71653;-73.95554;Private room;30;3;24;12/04/2013;0.28;3;0
297611;Inexpensive apartment in exchange for cat-care;997124;Alison;Brooklyn;Fort Greene;40.69309;-73.97074;Private room;35;3;1;05/13/2018;0.07;1;0
297962;Private room in 2 br Apt, Wburg, BK;1535987;Sergio;Brooklyn;Williamsburg;40.70638;-73.96627;Private room;70;1;2;01/02/2018;0.05;1;363
298073;Bright, Airy Williamsburg Apt;1536533;Irina;Brooklyn;Williamsburg;40.71629;-73.95786;Entire home/apt;130;14;23;11/08/2016;0.25;1;25
298759;Large Double Room  Queenbed Wifi;1539749;Edward;Brooklyn;Bedford-Stuyvesant;40.68622;-73.94675;Private room;52;2;93;07/07/2019;1.12;4;0
298854;Low$pacious in Williamsburg, Bklyn;1412944;Jason;Brooklyn;Williamsburg;40.71635;-73.94609;Private room;75;3;0;;;1;358
299062;1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng;236421;Jessica;Manhattan;Upper East Side;40.77272;-73.95307;Private room;190;3;0;;;2;0
299078;Charming 1BD in SoHo;787261;L;Manhattan;SoHo;40.72509;-74.00304;Entire home/apt;250;5;152;06/23/2019;1.69;1;109
299531;Feel like you never leave your home;1220404;Tom;Brooklyn;East New York;40.66795;-73.89232;Entire home/apt;100;1;119;06/30/2019;1.39;2;289
299699;Sunny apartment  in Greenpoint;1557998;Eliza;Brooklyn;Greenpoint;40.72582;-73.95843;Entire home/apt;130;4;9;04/02/2018;0.1;1;188
301034;Furnished Bedroom with private half bath;1550578;Ron;Manhattan;Harlem;40.80637;-73.95433;Private room;140;2;44;06/26/2019;0.49;1;260
302057;Sunny private room featured in film;1555897;Alice;Brooklyn;Flatbush;40.64387;-73.96855;Private room;75;2;158;01/02/2019;1.77;1;168
302758;Sunny 1BR East Harlem Apartment;8605;Dimitry;Manhattan;East Harlem;40.7968;-73.93611;Entire home/apt;150;7;12;03/26/2016;0.14;1;0
303345;The best studio in town;1561505;Ibrahima;Manhattan;East Harlem;40.79596;-73.94463;Entire home/apt;90;3;51;05/04/2019;0.57;1;311
303462;Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease;1562045;Antonio;Manhattan;Upper West Side;40.78012;-73.98439;Entire home/apt;295;1;0;;;1;146
304799;Penthouse Studio by Central Park;185753;Carolyn;Manhattan;Upper West Side;40.77508;-73.9799;Entire home/apt;150;2;11;06/09/2019;0.13;1;2
305211;Your Own 2 Br Apt Bedford and Grand;1570170;Kristina;Brooklyn;Williamsburg;40.71532;-73.96064;Entire home/apt;180;3;236;06/18/2019;2.74;2;242
306702;Spacious + Sunny Studio in Ft. Greene Brooklyn!;1577493;Tina;Brooklyn;Fort Greene;40.68786;-73.97421;Private room;135;3;16;09/01/2018;0.18;1;0
306799;"2 rooms; private entrance & bath!";1577961;Oona;Brooklyn;Bushwick;40.70793;-73.91987;Private room;65;5;123;02/28/2019;1.42;1;46
309342;Giant Sunny Bedroom & Private Bath in my Apartment;1586945;Ben;Manhattan;Upper West Side;40.79044;-73.97513;Private room;99;3;14;08/19/2015;0.22;1;365
310220;Prime location! Backyard & outdoor shower! Unique!;1590548;Magdalena;Brooklyn;Greenpoint;40.72668;-73.95762;Private room;149;14;65;12/30/2018;0.73;1;364
310272;Private Room in Artist's Home, Stapleton, SI;1390555;Jonathan;Staten Island;Clifton;40.62318;-74.07848;Private room;59;1;50;06/03/2019;0.56;1;352
310325;Large Sunny Bedroom with Bay Window;745069;Kimberly;Manhattan;Harlem;40.82286;-73.94596;Private room;75;3;33;06/10/2019;0.39;3;301
310338;Harlem/Hamilton Heights Sunny Room;745069;Kimberly;Manhattan;Harlem;40.82451;-73.94457;Private room;75;3;30;01/01/2019;0.35;3;322
310524;Clinton Hill Duplex near Pratt w/Balcony!;1597481;Mary;Brooklyn;Bedford-Stuyvesant;40.69348;-73.95927;Private room;75;3;13;01/31/2019;0.15;1;298
310796;Sunny 1 BR, West 80s & Central Park;1385157;Brian;Manhattan;Upper West Side;40.78443;-73.97399;Entire home/apt;109;30;18;06/07/2019;0.2;5;285
311003;2 BD / 2BA WITH GARDEN, SLEEPS 6;72747;Karen;Brooklyn;Crown Heights;40.67679;-73.95639;Entire home/apt;225;4;1;04/21/2013;0.01;1;342
311343;COMFORTABLE ROOM;1601664;Junior;Manhattan;East Harlem;40.79107;-73.94381;Private room;86;3;216;05/14/2019;2.44;1;250
311356;Charming Ridgewood Soulful  Walk-Up;142147;Richard;Queens;Ridgewood;40.70215;-73.91139;Private room;52;2;98;05/01/2019;1.09;1;326
312429;Comfortable, well-appointed room;1606222;P;Brooklyn;Prospect Heights;40.67339;-73.96519;Private room;100;2;61;06/02/2019;0.86;1;90
313890;2ND AVENUE OFF HOUSTON/LOFTLIKE STU;1613244;Ariel;Manhattan;Lower East Side;40.72209;-73.99274;Entire home/apt;99;30;13;04/23/2019;0.34;9;289
314982;Share in NYC's trendy East Village;1617817;Chris;Manhattan;East Village;40.73171;-73.98717;Private room;89;3;136;07/01/2019;1.52;1;193
316238;Historic Brooklyn 2-Bedroom Apt;279078;Andrew & Markus;Brooklyn;Bedford-Stuyvesant;40.69213;-73.951;Entire home/apt;135;2;39;06/09/2019;0.47;2;293
317838;APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!;1631400;Sean And Kiana;Manhattan;West Village;40.73237;-74.00608;Entire home/apt;199;14;65;07/01/2019;0.73;1;155
317905;Come and go as  you please in BKLN!;1631733;Jane;Brooklyn;Kensington;40.64354;-73.97777;Entire home/apt;89;3;62;01/02/2019;0.71;1;189
318021;Room in Huge 1200sf W Harlem Suite;1632149;Michael;Manhattan;Harlem;40.80343;-73.9531;Private room;110;3;47;06/30/2019;0.57;1;248
318187;Huge, Sunny, Open Loft in Brooklyn;1633100;Ana;Brooklyn;Bushwick;40.70462;-73.9228;Entire home/apt;120;2;42;06/20/2019;0.48;1;238
319724;Cozy Nook in Heart of Williamsburg;1639120;Jason;Brooklyn;Williamsburg;40.71394;-73.96267;Private room;59;3;207;06/16/2019;2.29;2;284
319798;Peaceful Room...;9647066;Maria Luiza;Brooklyn;Bay Ridge;40.6339;-74.02035;Private room;49;4;72;07/03/2019;0.81;2;343
319844;Cute Room in Historic Loft!;1639884;Nora;Brooklyn;Greenpoint;40.73028;-73.95927;Private room;79;14;22;05/02/2019;0.25;1;268
320865;Harlem on the Range;1643782;Katy;Manhattan;Harlem;40.8076;-73.94433;Entire home/apt;135;30;25;03/31/2019;0.28;1;249
320876;Amazing Park Slope Duplex with Deck;516347;Lillian;Brooklyn;South Slope;40.66485;-73.98343;Entire home/apt;185;2;215;06/30/2019;2.42;1;291
320877;Entire 2 Bedroom Apartment in Williamsburg;1366194;Fabiana;Brooklyn;Williamsburg;40.71279;-73.95852;Entire home/apt;225;4;26;06/24/2017;0.73;1;0
321014;Big Bright E Village 2BR (Baby Nursery);1644452;Erin;Manhattan;Gramercy;40.73294;-73.98282;Entire home/apt;245;5;18;01/02/2018;0.21;1;0
321136;Private Manhattan Studio on Harlem/Heights Border;1644999;Candice;Manhattan;Washington Heights;40.83456;-73.9457;Entire home/apt;115;3;18;12/31/2018;0.21;1;31
322037;Luxury Williamsburg, Brooklyn LOFT;1649300;James;Brooklyn;Williamsburg;40.72091;-73.95814;Entire home/apt;325;2;320;07/07/2019;3.6;1;0
322604;Artist Loft-McCarren Park-Williamsburg-BrooklynNYC;1651591;Todd;Brooklyn;Williamsburg;40.71819;-73.95414;Private room;95;2;160;07/02/2019;1.8;2;79
322974;Chelsea/Meat Packing  Artist Space!;1610852;Amanda;Manhattan;West Village;40.73887;-74.00342;Private room;120;2;78;02/08/2019;1.22;1;0
323706;Elegant Spacious Family Townhouse;6064192;Ted And Diane;Manhattan;Upper West Side;40.77892;-73.98238;Entire home/apt;499;30;64;08/03/2018;0.72;1;157
324115;Large Master Bedroom - Williamsburg;1639120;Jason;Brooklyn;Williamsburg;40.71336;-73.96192;Private room;75;2;219;06/19/2019;2.44;2;277
324517;Central Park Fifth Av MET Museum;1660724;S;Manhattan;Upper East Side;40.77688;-73.96177;Private room;109;1;66;12/10/2017;0.94;1;353
324800;Real Williamsburg Artist Loft;1661965;Mathias;Brooklyn;Williamsburg;40.71368;-73.94478;Entire home/apt;160;3;25;12/22/2018;0.29;1;0
325429;Lovely Upper East Yorkville 1 BDRM;92788;Sara;Manhattan;Upper East Side;40.7761;-73.95265;Entire home/apt;219;4;102;06/28/2019;1.15;2;280
326832;Cozy Upper East Side Studio;668564;Nitzan;Manhattan;Upper East Side;40.77471;-73.95574;Entire home/apt;159;2;32;06/23/2019;0.47;1;7
326956;Large Cozy Room #2, Landmark Home 1 Block to PRATT;51038;Erica;Brooklyn;Clinton Hill;40.68625;-73.96446;Private room;180;3;15;04/22/2019;0.18;6;266
327521;Lovely studio in East Village, NY;82896;Esther;Manhattan;East Village;40.725;-73.98851;Entire home/apt;150;5;1;11/16/2015;0.02;1;0
327778;NYC Summer Discount  1 BR Gramercy Apt;1675255;Jill;Manhattan;Kips Bay;40.74016;-73.97665;Entire home/apt;106;3;12;06/30/2019;0.14;1;271
328040;Awesome views, Central location;1676487;Robyn;Manhattan;Midtown;40.75023;-73.98293;Entire home/apt;299;10;19;06/11/2019;0.27;1;101
328693;Spacious Manhattan Apartment near Central Park;1013131;Joseph;Manhattan;Upper West Side;40.78867;-73.96809;Entire home/apt;179;3;297;06/24/2019;3.37;1;205
328744;Entire Apt: Sunny 2bd! 15min to NYC;890215;Duane;Brooklyn;Crown Heights;40.66604;-73.95914;Entire home/apt;165;3;12;07/07/2019;0.13;1;343
329064;Your Historic House in Brooklyn;1680375;Marc;Brooklyn;Flatbush;40.63593;-73.96076;Entire home/apt;500;4;9;01/02/2017;0.11;1;0
329310;Creative Director's Chinatown Loft;1681546;Todd;Manhattan;Chinatown;40.71638;-73.99167;Entire home/apt;250;15;9;05/14/2016;0.1;1;190
329385;HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT;312288;Paula;Manhattan;Inwood;40.86658;-73.92558;Private room;87;7;46;05/25/2019;0.62;2;310
333189;Charming private room in New-York;1697784;Jonathan;Brooklyn;Williamsburg;40.71179;-73.96449;Private room;79;4;42;06/24/2019;0.47;2;52
333323;Cozy bedroom near Times Square;1698391;Pat;Manhattan;Hell's Kitchen;40.76186;-73.99165;Private room;75;2;118;07/01/2019;2.11;3;312
334607;Artist's Flat in Historic Building #10263;52043;Patrick;Brooklyn;Williamsburg;40.71417;-73.95917;Entire home/apt;200;30;53;05/03/2019;0.6;1;0
334781;Queen size sofa bed in Harlem;547177;Chryslaine;Manhattan;Harlem;40.82772;-73.93877;Private room;80;1;15;06/24/2019;0.21;1;329
335797;Bklyn 6 Beds 1 Bathroom Rental 2;1709216;Steve And Heather;Brooklyn;East Flatbush;40.63602;-73.94607;Entire home/apt;115;3;64;05/11/2019;0.72;4;333
335819;Bklyn 4 Beds 1 Bathroom Rental 3;1709216;Steve And Heather;Brooklyn;East Flatbush;40.63759;-73.9459;Entire home/apt;115;3;51;04/27/2019;0.58;4;327
335820;4 Beds 2 Bathrooms Rental 1;1709216;Steve And Heather;Brooklyn;East Flatbush;40.63611;-73.94637;Entire home/apt;120;3;79;04/29/2019;0.88;4;349
336220;Stylish & Quiet NYC Retreat!;1711529;Jason;Manhattan;Harlem;40.803;-73.95278;Private room;125;3;202;06/19/2019;2.29;1;217
339456;Bright, new luxury apartment in doorman building;1723485;Mary;Manhattan;Upper West Side;40.79526;-73.9655;Entire home/apt;387;1;23;12/31/2018;0.63;1;0
341525;TIMES SQUARE MASTER BEDROOM!;1732559;J;Manhattan;Hell's Kitchen;40.75763;-73.99482;Private room;95;6;62;06/01/2019;0.76;2;80
341982;Lincoln Center Studio, Clean&Sunny!;483013;Yj;Manhattan;Upper West Side;40.77577;-73.98258;Entire home/apt;99;2;36;08/23/2015;0.45;1;0
342027;Serenity amidst the busy city;168417;Marie;Manhattan;Upper East Side;40.77631;-73.95289;Entire home/apt;121;1;16;06/16/2019;0.19;2;351
342965;Super Clean Apt by Columbus Circle;1740233;Gladys;Manhattan;Hell's Kitchen;40.76774;-73.9892;Entire home/apt;350;4;24;09/21/2017;0.27;1;362
342995;Unique private room and bathroom in Brownstone;1740216;Laura;Manhattan;Harlem;40.81169;-73.94355;Private room;75;2;77;07/01/2019;0.88;2;144
343276;TIMES SQUARE HOUSE!;1732559;J;Manhattan;Hell's Kitchen;40.75782;-73.99349;Private room;95;5;110;05/26/2019;1.27;2;43
343971;Beautiful Room in a Beautiful New NYC Apartment;10609846;Ben;Manhattan;Harlem;40.83177;-73.95;Private room;89;1;56;07/16/2018;0.64;1;365
344019;Best West Village/Meatpacking Space;1746209;R.;Manhattan;West Village;40.73104;-74.00879;Private room;195;1;7;06/07/2012;0.08;1;129
344068;21 day Chelsea Apartment rental;1745312;Steven;Manhattan;Flatiron District;40.74253;-73.9916;Private room;160;21;0;;;1;0
344092;Heavy Sun, Quiet, Arty 1 Bedroom;1745402;Tony;Brooklyn;Sunset Park;40.64372;-74.02066;Entire home/apt;70;18;19;07/13/2016;0.22;1;0
